id,pubId,Equation,reactionEnergy,surfaceComposition,ads_1,ads_2,ads_3,sites_1,sites_2,sites_3,MetalA,RatioA,MetalB,RatioB
370178.0,MamunHighT2019,CO(g) + 2* -> C* + O*,-2.576139942573377,IrSc,C,O,0,bridge,hollow,0,Ir,1,Sc,1
418137.0,MamunHighT2019,CH3COOH(g) + 8* -> 2C* + 4H* + 2O*,-8.979577352161414,V3Tl,C,H,O,hollow,hollow,hollow,V,3,Tl,1
421097.0,MamunHighT2019,H2SO3(g) + 6* -> 2H* + 3O* + S*,-12.363173885967626,Re3Ag,H,O,S,hollow,hollow,hollow,Re,3,Ag,1
413650.0,MamunHighT2019,SH* + * -> H* + S*,-1.1069761028920766,Ru3Ag,H,S,SH,hollow,hollow,hollow,Ru,3,Ag,1
413320.0,MamunHighT2019,NH3(g) + 4* -> 3H* + N*,-5.800986623217966,Hf3Ru,H,N,0,hollow,hollow,0,Hf,3,Ru,1
385480.0,MamunHighT2019,NO(g) + 2* -> N* + O*,-8.246050009911414,W3Cr,N,O,0,hollow,hollow,0,W,3,Cr,1
397989.0,MamunHighT2019,NH2(g) + 3* -> 2H* + N*,-2.74381703397313,Tl3Ti,H,N,0,top,hollow-tilt,0,Tl,3,Ti,1
384360.0,MamunHighT2019,H2S(g) + 3* -> 2H* + S*,-5.173461770407698,V3Y,H,S,0,bridge,hollow,0,V,3,Y,1
371617.0,MamunHighT2019,OCHOH(g) + 5* -> C* + 2H* + 2O*,-0.1437603260367268,IrNi,C,H,O,hollow,hollow,hollow,Ir,1,Ni,1
392157.0,MamunHighT2019,SO2(g) + 3* -> 2O* + S*,-6.935275608246457,Cu3Ti,O,S,0,hollow,hollow,0,Cu,3,Ti,1
417190.0,MamunHighT2019,CH2CH2(g) + 6* -> 2C* + 4H*,3.317575729904661,NbTl,C,H,0,hollow-tilt,bridge,0,Nb,1,Tl,1
413702.0,MamunHighT2019,CH3CH2SH(g) + 9* -> 2C* + 6H* + S*,-9.45935445912653,Hf3Ag,C,H,S,hollow,hollow,hollow,Hf,3,Ag,1
380199.0,MamunHighT2019,NH2(g) + 3* -> 2H* + N*,-4.7424605255794745,La3Pt,H,N,0,top,hollow,0,La,3,Pt,1
370040.0,MamunHighT2019,CH3CH2SH(g) + 9* -> 2C* + 6H* + S*,-2.5485427009119803,IrPt,C,H,S,hollow,top,hollow,Ir,1,Pt,1
416299.0,MamunHighT2019,OCHOH(g) + 5* -> C* + 2H* + 2O*,-8.438030540836053,Ta3Sn,C,H,O,hollow,hollow,hollow,Ta,3,Sn,1
424740.0,MamunHighT2019,H2SO4(g) + 7* -> 2H* + 4O* + S*,-7.267803481057854,Co3Cu,H,O,S,hollow,hollow,hollow,Co,3,Cu,1
365063.0,MamunHighT2019,SO2(g) + 3* -> 2O* + S*,-3.298264626946775,CuIr,O,S,0,hollow,hollow,0,Cu,1,Ir,1
384312.0,MamunHighT2019,CH3CH2OH(g) + 9* -> 2C* + 6H* + O*,-9.734242362590862,Nb3Ta,C,H,O,hollow,hollow,hollow,Nb,3,Ta,1
373814.0,MamunHighT2019,SO2(g) + 3* -> 2O* + S*,-7.271509671665854,IrW,O,S,0,hollow,hollow,0,Ir,1,W,1
373322.0,MamunHighT2019,CO(g) + 2* -> C* + O*,-2.488860653274628,AlNb,C,O,0,hollow,hollow,0,Al,1,Nb,1
384266.0,MamunHighT2019,CO2(g) + 3* -> C* + 2O*,-7.045117760620997,Nb3Zr,C,O,0,hollow,hollow,0,Nb,3,Zr,1
425391.0,MamunHighT2019,CH3CH3(g) + 8* -> 2C* + 6H*,2.2622702349539168,Pt3Ga,C,H,0,hollow,hollow,0,Pt,3,Ga,1
421677.0,MamunHighT2019,CO2(g) + 3* -> C* + 2O*,-2.864781567526734,Tc3Mn,C,O,0,hollow,hollow,0,Tc,3,Mn,1
387246.0,MamunHighT2019,CH3CHO(g) + 7* -> 2C* + 4H* + O*,-3.5155733777515934,Ir3Sc,C,H,O,hollow,bridge,hollow,Ir,3,Sc,1
361057.0,MamunHighT2019,CH3CHO(g) + 7* -> 2C* + 4H* + O*,3.198957633560326,BiRu,C,H,O,bridge,top,bridge,Bi,1,Ru,1
418188.0,MamunHighT2019,NH2(g) + 3* -> 2H* + N*,-6.416484724584109,V3Sn,H,N,0,hollow,hollow,0,V,3,Sn,1
371922.0,MamunHighT2019,SO2(g) + 3* -> 2O* + S*,-9.29271643406014,CrW,O,S,0,hollow,bridge,0,Cr,1,W,1
363582.0,MamunHighT2019,CH2CH2(g) + 6* -> 2C* + 4H*,-1.879573550699547,HgTa,C,H,0,bridge,bridge,0,Hg,1,Ta,1
377638.0,MamunHighT2019,CO(g) + 2* -> C* + O*,-0.3036070697650075,CoCu,C,O,0,hollow,hollow,0,Co,1,Cu,1
373625.0,MamunHighT2019,NO(g) + 2* -> N* + O*,-8.125528750006197,TaW,N,O,0,hollow,hollow,0,Ta,1,W,1
381964.0,MamunHighT2019,NO2(g) + 3* -> N* + 2O*,-12.801600573742917,La,N,O,0,hollow,hollow,0,La,1,0,0
409397.0,MamunHighT2019,CH3CH2OH(g) + 9* -> 2C* + 6H* + O*,-5.894932837606007,La3Tl,C,H,O,hollow,hollow,hollow,La,3,Tl,1
412468.0,MamunHighT2019,CH4(g) + 5* -> C* + 4H*,-2.8911850457542414,Zr3Pd,C,H,0,hollow,hollow,0,Zr,3,Pd,1
397573.0,MamunHighT2019,CS2(g) + 3* -> C* + 2S*,1.0224240745400266,In3Ag,C,S,0,hollow,hollow,0,In,3,Ag,1
386507.0,MamunHighT2019,C2H2(g) + 4* -> 2C* + 2H*,-4.8411358060103,Os3Hf,C,H,0,hollow,hollow,0,Os,3,Hf,1
394954.0,MamunHighT2019,CH2CH2(g) + 6* -> 2C* + 4H*,9.526646442487277,Hg3Rh,C,H,0,hollow,top,0,Hg,3,Rh,1
413689.0,MamunHighT2019,CH3CH3(g) + 8* -> 2C* + 6H*,-5.295757757012893,Hf3Ag,C,H,0,hollow,hollow,0,Hf,3,Ag,1
382914.0,MamunHighT2019,C2H2(g) + 4* -> 2C* + 2H*,-4.519772900216651,Hf3Nb,C,H,0,hollow,hollow,0,Hf,3,Nb,1
371285.0,MamunHighT2019,H2O(g) + 3* -> 2H* + O*,-4.6058724398773165,CrZr,H,O,0,hollow,hollow,0,Cr,1,Zr,1
426768.0,MamunHighT2019,CS2(g) + 3* -> C* + 2S*,1.0218954933360465,Cd3In,C,S,0,hollow,hollow,0,Cd,3,In,1
386934.0,MamunHighT2019,OCHOH(g) + 5* -> C* + 2H* + 2O*,-4.52150449631722,Ru3Nb,C,H,O,hollow,hollow,hollow,Ru,3,Nb,1
416035.0,MamunHighT2019,CH3OH(g) + 6* -> C* + 4H* + O*,-7.950995614107796,Ta3Cd,C,H,O,hollow,hollow,hollow,Ta,3,Cd,1
382788.0,MamunHighT2019,CH3COOH(g) + 8* -> 2C* + 4H* + 2O*,-8.96296425897117,La3Zr,C,H,O,hollow,hollow,hollow,La,3,Zr,1
396913.0,MamunHighT2019,NCH(g) + 3* -> C* + H* + N*,0.4816257118033036,In3Hf,C,H,N,hollow,top,hollow,In,3,Hf,1
427065.0,MamunHighT2019,CO(g) + 2* -> C* + O*,5.055186130028574,Hg3Pb,C,O,0,hollow,hollow,0,Hg,3,Pb,1
372326.0,MamunHighT2019,OCHOH(g) + 5* -> C* + 2H* + 2O*,-7.932757183634976,FeTa,C,H,O,bridge,hollow,hollow,Fe,1,Ta,1
426573.0,MamunHighT2019,H2O2(g) + 4* -> 2H* + 2O*,-1.835175728659351,InZn,H,O,0,bridge,hollow,0,In,1,Zn,1
387922.0,MamunHighT2019,NH2(g) + 3* -> 2H* + N*,-3.86634743607948,Rh3W,H,N,0,hollow,hollow,0,Rh,3,W,1
396216.0,MamunHighT2019,NO2(g) + 3* -> N* + 2O*,-3.2440403663442794,Ga3Ru,N,O,0,hollow,hollow,0,Ga,3,Ru,1
390410.0,MamunHighT2019,CH3CH3(g) + 8* -> 2C* + 6H*,3.398940352969817,Pd3V,C,H,0,hollow,hollow,0,Pd,3,V,1
361081.0,MamunHighT2019,H2S(g) + 3* -> 2H* + S*,-2.9787069243083124,BiLa,H,S,0,bridge,hollow,0,Bi,1,La,1
386840.0,MamunHighT2019,CO2(g) + 3* -> C* + 2O*,-3.481536018231054,Ru3Hf,C,O,0,hollow,hollow,0,Ru,3,Hf,1
390631.0,MamunHighT2019,NO2(g) + 3* -> N* + 2O*,-1.9816907991428248,Pd3Ni,N,O,0,hollow,hollow,0,Pd,3,Ni,1
397538.0,MamunHighT2019,C2H2(g) + 4* -> 2C* + 2H*,5.207082115791252,In3Au,C,H,0,hollow,top,0,In,3,Au,1
383271.0,MamunHighT2019,NO(g) + 2* -> N* + O*,1.7523767937927914,Au3Ag,N,O,0,hollow,hollow,0,Au,3,Ag,1
362606.0,MamunHighT2019,CH3CH2OH(g) + 9* -> 2C* + 6H* + O*,-5.2812003466918895,Cr3W,C,H,O,hollow,bridge,top,Cr,3,W,1
391820.0,MamunHighT2019,H2O(g) + 3* -> 2H* + O*,-0.5361414062882659,Ag3Ir,H,O,0,top,hollow-tilt,0,Ag,3,Ir,1
407637.0,MamunHighT2019,CH3CH3(g) + 8* -> 2C* + 6H*,-2.196658419009168,Y3V,C,H,0,top,hollow,0,Y,3,V,1
384276.0,MamunHighT2019,NCH(g) + 3* -> C* + H* + N*,-5.240227485792616,Nb3Zr,C,H,N,hollow,hollow,hollow,Nb,3,Zr,1
381726.0,MamunHighT2019,H2O(g) + 3* -> 2H* + O*,-3.531751906377508,Mo3Tc,H,O,0,hollow,hollow,0,Mo,3,Tc,1
390242.0,MamunHighT2019,H2SO3(g) + 6* -> 2H* + 3O* + S*,-5.792511501955232,Pd3La,H,O,S,hollow,hollow,hollow,Pd,3,La,1
388356.0,MamunHighT2019,CO2(g) + 3* -> C* + 2O*,-1.2088334828204097,Ni3Nb,C,O,0,hollow,hollow,0,Ni,3,Nb,1
376065.0,MamunHighT2019,CH3CH2SH(g) + 9* -> 2C* + 6H* + S*,-8.287109266534003,HfW,C,H,S,hollow,hollow,hollow,Hf,1,W,1
397093.0,MamunHighT2019,C2H2(g) + 4* -> 2C* + 2H*,1.064443076983423,In3Cr,C,H,0,hollow,top,0,In,3,Cr,1
394270.0,MamunHighT2019,N2O(g) + 3* -> 2N* + O*,1.9388644346970525,Cd3Ni,N,O,0,bridge,hollow,0,Cd,3,Ni,1
364342.0,MamunHighT2019,NH2(g) + 3* -> 2H* + N*,-5.069551563872039,CrFe,H,N,0,hollow,hollow,0,Cr,1,Fe,1
383758.0,MamunHighT2019,NCH(g) + 3* -> C* + H* + N*,-5.680304951904304,Hf3La,C,H,N,hollow,bridge-tilt,hollow,Hf,3,La,1
410480.0,MamunHighT2019,C2H2(g) + 4* -> 2C* + 2H*,-4.172660133807824,Sc3Ti,C,H,0,hollow,hollow,0,Sc,3,Ti,1
417862.0,MamunHighT2019,NH3(g) + 4* -> 3H* + N*,-4.960153228913612,V3Zn,H,N,0,hollow,hollow,0,V,3,Zn,1
393980.0,MamunHighT2019,CH3COOH(g) + 8* -> 2C* + 4H* + 2O*,-1.7599052313521495,Cd3V,C,H,O,hollow-tilt,hollow,top,Cd,3,V,1
382976.0,MamunHighT2019,CH4(g) + 5* -> C* + 4H*,-2.6218081280338765,Cr3Mo,C,H,0,hollow,hollow,0,Cr,3,Mo,1
383651.0,MamunHighT2019,N2O(g) + 3* -> 2N* + O*,-11.65002732570906,Zr3La,N,O,0,hollow,hollow,0,Zr,3,La,1
385496.0,MamunHighT2019,N2O(g) + 3* -> 2N* + O*,-10.282895699006303,W3Cr,N,O,0,hollow,hollow,0,W,3,Cr,1
388375.0,MamunHighT2019,NH3(g) + 4* -> 3H* + N*,-0.8809919546158085,Ni3Nb,H,N,0,hollow,hollow,0,Ni,3,Nb,1
396539.0,MamunHighT2019,NO(g) + 2* -> N* + O*,-2.404139098107408,Ga3Hg,N,O,0,hollow,hollow,0,Ga,3,Hg,1
374308.0,MamunHighT2019,CH3COOH(g) + 8* -> 2C* + 4H* + 2O*,-8.763968496779398,CoY,C,H,O,bridge,hollow-tilt,4fold,Co,1,Y,1
394927.0,MamunHighT2019,CH2CH2(g) + 6* -> 2C* + 4H*,7.63945669748648,Hg3Ir,C,H,0,hollow,top,0,Hg,3,Ir,1
379557.0,MamunHighT2019,CH3CH2SH(g) + 9* -> 2C* + 6H* + S*,-5.412117036038012,Os3In,C,H,S,hollow,hollow,hollow,Os,3,In,1
380958.0,MamunHighT2019,CH3COOH(g) + 8* -> 2C* + 4H* + 2O*,-12.94852639996634,Ta3Os,C,H,O,hollow,hollow,hollow,Ta,3,Os,1
380903.0,MamunHighT2019,CS2(g) + 3* -> C* + 2S*,-7.09143439306456,V3Pt,C,S,0,hollow,hollow,0,V,3,Pt,1
398902.0,MamunHighT2019,N2O(g) + 3* -> 2N* + O*,-1.003288076904255,Pb3Ru,N,O,0,top-tilt,hollow,0,Pb,3,Ru,1
389817.0,MamunHighT2019,NH3(g) + 4* -> 3H* + N*,0.0164989423672636,Pt3Cr,H,N,0,hollow,hollow,0,Pt,3,Cr,1
370456.0,MamunHighT2019,H2O(g) + 3* -> 2H* + O*,-1.2677581017798047,FeRu,H,O,0,hollow,hollow,0,Fe,1,Ru,1
382334.0,MamunHighT2019,NO2(g) + 3* -> N* + 2O*,2.4042373310564926,Ag,N,O,0,hollow,hollow,0,Ag,1,0,0
410929.0,MamunHighT2019,CH3COOH(g) + 8* -> 2C* + 4H* + 2O*,-11.243725036765229,Sc3Ir,C,H,O,hollow,hollow,hollow,Sc,3,Ir,1
374462.0,MamunHighT2019,CH3SH(g) + 6* -> C* + 4H* + S*,-5.8512061846555525,TcTi,C,H,S,bridge,hollow,bridge,Tc,1,Ti,1
425672.0,MamunHighT2019,NO2(g) + 3* -> N* + 2O*,0.1182054353646435,Pd3In,N,O,0,hollow,hollow,0,Pd,3,In,1
408480.0,MamunHighT2019,CH3CH2SH(g) + 9* -> 2C* + 6H* + S*,-7.176588201628306,Y3Al,C,H,S,hollow,hollow,hollow,Y,3,Al,1
379203.0,MamunHighT2019,C2H2(g) + 4* -> 2C* + 2H*,-4.244681592011204,Mo,C,H,0,hollow,hollow,0,Mo,1,0,0
368859.0,MamunHighT2019,NH3(g) + 4* -> 3H* + N*,-4.762690828623079,ScV,H,N,0,hollow,hollow,0,Sc,1,V,1
393238.0,MamunHighT2019,CH2CH2(g) + 6* -> 2C* + 4H*,0.869212146689847,Zn3Tc,C,H,0,hollow,top,0,Zn,3,Tc,1
374921.0,MamunHighT2019,NH2(g) + 3* -> 2H* + N*,-4.679902914579827,IrLa,H,N,0,hollow-tilt,bridge,0,Ir,1,La,1
421023.0,MamunHighT2019,H2SO3(g) + 6* -> 2H* + 3O* + S*,-12.484472847458164,Re3Pd,H,O,S,hollow,hollow,hollow,Re,3,Pd,1
377200.0,MamunHighT2019,CH2* + * -> CH* + H*,-0.5447580271975312,AlOs,H,CH,CH2,top-tilt,bridge,bridge,Al,1,Os,1
365285.0,MamunHighT2019,NO2(g) + 3* -> N* + 2O*,-9.649964352635152,CuNb,N,O,0,hollow,bridge,0,Cu,1,Nb,1
362892.0,MamunHighT2019,C2H2(g) + 4* -> 2C* + 2H*,-1.9744597822128185,Rh3Al,C,H,0,hollow,hollow,0,Rh,3,Al,1
374561.0,MamunHighT2019,CO(g) + 2* -> C* + O*,-0.4863467507690302,OsZn,C,O,0,bridge,hollow,0,Os,1,Zn,1
407962.0,MamunHighT2019,CH3CH2SH(g) + 9* -> 2C* + 6H* + S*,-8.374690331122451,RuY,C,H,S,bridge,hollow-tilt,bridge,Ru,1,Y,1
395813.0,MamunHighT2019,NO2(g) + 3* -> N* + 2O*,-9.927320056179497,Al3Hg,N,O,0,hollow,hollow,0,Al,3,Hg,1
385610.0,MamunHighT2019,NO2(g) + 3* -> N* + 2O*,-6.259365377535005,Os3Ru,N,O,0,hollow,hollow,0,Os,3,Ru,1
414924.0,MamunHighT2019,NO2(g) + 3* -> N* + 2O*,-15.126820399937287,Ti3Hg,N,O,0,hollow,hollow,0,Ti,3,Hg,1
376630.0,MamunHighT2019,H2O(g) + 3* -> 2H* + O*,-0.0760184021729628,CoGa,H,O,0,bridge,hollow,0,Co,1,Ga,1
378137.0,MamunHighT2019,NO(g) + 2* -> N* + O*,-6.99489615850689,IrTa,N,O,0,hollow,hollow,0,Ir,1,Ta,1
360952.0,MamunHighT2019,NCH(g) + 3* -> C* + H* + N*,-1.7803451980947784,BiMo,C,H,N,bridge,bridge,bridge,Bi,1,Mo,1
419620.0,MamunHighT2019,CH2CH2(g) + 6* -> 2C* + 4H*,-1.7519475338980328,Mo3Pb,C,H,0,hollow,hollow,0,Mo,3,Pb,1
395510.0,MamunHighT2019,H2S(g) + 3* -> 2H* + S*,-1.473702018311883,Al3W,H,S,0,top,hollow,0,Al,3,W,1
398561.0,MamunHighT2019,CH3OH(g) + 6* -> C* + 4H* + O*,0.4959735940979044,Pb3Zr,C,H,O,hollow,top,top,Pb,3,Zr,1
392724.0,MamunHighT2019,CO(g) + 2* -> C* + O*,-1.6664402502352686,Al3In,C,O,0,hollow,hollow,0,Al,3,In,1
370876.0,MamunHighT2019,H2S(g) + 3* -> 2H* + S*,-6.337840559715801,NbW,H,S,0,hollow,hollow,0,Nb,1,W,1
379985.0,MamunHighT2019,H2O(g) + 3* -> 2H* + O*,-1.3071820907808842,Al3Zn,H,O,0,hollow,hollow,0,Al,3,Zn,1
387337.0,MamunHighT2019,NO(g) + 2* -> N* + O*,-3.8624379766079073,Ir3Nb,N,O,0,hollow,hollow,0,Ir,3,Nb,1
395468.0,MamunHighT2019,CS2(g) + 3* -> C* + 2S*,-2.2318547110145346,Al3Mo,C,S,0,hollow,hollow,0,Al,3,Mo,1
361877.0,MamunHighT2019,CH3CH2SH(g) + 9* -> 2C* + 6H* + S*,10.140680571170035,Bi3Pd,C,H,S,hollow,top-tilt,hollow-tilt,Bi,3,Pd,1
397048.0,MamunHighT2019,CO(g) + 2* -> C* + O*,-0.7695968482745457,In3V,C,O,0,hollow,top,0,In,3,V,1
425137.0,MamunHighT2019,CH4(g) + 5* -> C* + 4H*,9.630919377258692,MnTl,C,H,0,bridge,top,0,Mn,1,Tl,1
376427.0,MamunHighT2019,SO2(g) + 3* -> 2O* + S*,-9.765993965460666,LaTl,O,S,0,bridge,hollow,0,La,1,Tl,1
388761.0,MamunHighT2019,NCH(g) + 3* -> C* + H* + N*,-2.343650096507531,Co3Ti,C,H,N,hollow,hollow,hollow,Co,3,Ti,1
396035.0,MamunHighT2019,OCHOH(g) + 5* -> C* + 2H* + 2O*,1.5439951454734455,Ga3Nb,C,H,O,hollow,top,hollow,Ga,3,Nb,1
392219.0,MamunHighT2019,H2SO4(g) + 7* -> 2H* + 4O* + S*,-13.446577175365746,Cu3Nb,H,O,S,hollow,top,hollow,Cu,3,Nb,1
415173.0,MamunHighT2019,NH3(g) + 4* -> 3H* + N*,-5.289938738516128,Ti3Sn,H,N,0,hollow,hollow,0,Ti,3,Sn,1
361214.0,MamunHighT2019,CH2CH2(g) + 6* -> 2C* + 4H*,0.8126407680916827,BiHf,C,H,0,hollow,bridge,0,Bi,1,Hf,1
399274.0,MamunHighT2019,CO(g) + 2* -> C* + O*,3.245454133723229,Pb3Cd,C,O,0,hollow,hollow,0,Pb,3,Cd,1
410646.0,MamunHighT2019,OCHOH(g) + 5* -> C* + 2H* + 2O*,-9.962417162938664,Sc3Mo,C,H,O,hollow,hollow,hollow,Sc,3,Mo,1
387411.0,MamunHighT2019,N2O(g) + 3* -> 2N* + O*,-3.881147571502197,Ir3Mo,N,O,0,hollow,top,0,Ir,3,Mo,1
393273.0,MamunHighT2019,H2O2(g) + 4* -> 2H* + 2O*,-3.727898363840041,Zn3Os,H,O,0,top,hollow,0,Zn,3,Os,1
395733.0,MamunHighT2019,CH2CH2(g) + 6* -> 2C* + 4H*,3.9859216034907377,Al3Ag,C,H,0,hollow,bridge,0,Al,3,Ag,1
396609.0,MamunHighT2019,H2SO4(g) + 7* -> 2H* + 4O* + S*,-6.301086007259073,Ga3Al,H,O,S,top,hollow,hollow,Ga,3,Al,1
415905.0,MamunHighT2019,NH3(g) + 4* -> 3H* + N*,-5.145335403712295,Ta3Cu,H,N,0,hollow,hollow,0,Ta,3,Cu,1
394390.0,MamunHighT2019,H2S(g) + 3* -> 2H* + S*,0.3873540492878646,Cd3Pd,H,S,0,bridge,hollow,0,Cd,3,Pd,1
365245.0,MamunHighT2019,CH3SH(g) + 6* -> C* + 4H* + S*,-3.875594816836042,PdTc,C,H,S,hollow,hollow,hollow,Pd,1,Tc,1
376456.0,MamunHighT2019,C2H2(g) + 4* -> 2C* + 2H*,-1.5975369446160244,CuTi,C,H,0,hollow,hollow,0,Cu,1,Ti,1
387230.0,MamunHighT2019,C2H2(g) + 4* -> 2C* + 2H*,-3.8730353138153646,Ir3Sc,C,H,0,hollow,bridge,0,Ir,3,Sc,1
376921.0,MamunHighT2019,H2S(g) + 3* -> 2H* + S*,-4.879706310200959,LaRe,H,S,0,top-tilt,bridge,0,La,1,Re,1
392297.0,MamunHighT2019,C2H2(g) + 4* -> 2C* + 2H*,-1.1482691056071983,Cu3Mo,C,H,0,hollow,hollow,0,Cu,3,Mo,1
381611.0,MamunHighT2019,H2O2(g) + 4* -> 2H* + 2O*,-12.763546678064133,Zr3Au,H,O,0,hollow,hollow,0,Zr,3,Au,1
372660.0,MamunHighT2019,CH2CH2(g) + 6* -> 2C* + 4H*,-1.7609798089237074,NiTa,C,H,0,hollow,hollow,0,Ni,1,Ta,1
390727.0,MamunHighT2019,NH3(g) + 4* -> 3H* + N*,0.6663904637924247,Pd3Mn,H,N,0,hollow,hollow,0,Pd,3,Mn,1
423286.0,MamunHighT2019,H2SO3(g) + 6* -> 2H* + 3O* + S*,-8.834284617883895,Ru3Zn,H,O,S,hollow,hollow,hollow,Ru,3,Zn,1
373284.0,MamunHighT2019,NH* + * -> H* + N*,-0.7127238315006252,Ag3Os,H,N,NH,hollow-tilt,top,top,Ag,3,Os,1
398419.0,MamunHighT2019,CH3SH(g) + 6* -> C* + 4H* + S*,6.972705955355536,Tl3Pb,C,H,S,hollow,top,hollow,Tl,3,Pb,1
384415.0,MamunHighT2019,H2O2(g) + 4* -> 2H* + 2O*,-10.82020733086506,V3Sc,H,O,0,bridge,hollow,0,V,3,Sc,1
427011.0,MamunHighT2019,H2O(g) + 3* -> 2H* + O*,3.600993313322647,Hg3In,H,O,0,top,hollow,0,Hg,3,In,1
426778.0,MamunHighT2019,CH3CH3(g) + 8* -> 2C* + 6H*,12.55101229997615,Cd3In,C,H,0,hollow,bridge,0,Cd,3,In,1
374612.0,MamunHighT2019,CH3COOH(g) + 8* -> 2C* + 4H* + 2O*,-9.737788005331367,FeHf,C,H,O,bridge,hollow,hollow,Fe,1,Hf,1
372199.0,MamunHighT2019,NO2(g) + 3* -> N* + 2O*,-7.741810957743155,InRe,N,O,0,top,hollow,0,In,1,Re,1
381059.0,MamunHighT2019,CH3* + * -> CH2* + H*,0.5304755881006713,FePd,H,CH2,CH3,hollow,hollow,hollow,Fe,1,Pd,1
375308.0,MamunHighT2019,NO(g) + 2* -> N* + O*,-5.731492558308673,PtY,N,O,0,4fold,bridge,0,Pt,1,Y,1
384983.0,MamunHighT2019,NO2(g) + 3* -> N* + 2O*,-12.494148671338053,Mo3V,N,O,0,hollow,hollow,0,Mo,3,V,1
391775.0,MamunHighT2019,CH3COOH(g) + 8* -> 2C* + 4H* + 2O*,-3.634929038169048,Ag3Tc,C,H,O,hollow-tilt,hollow,top,Ag,3,Tc,1
381968.0,MamunHighT2019,NCH(g) + 3* -> C* + H* + N*,-3.3298764997019816,La,C,H,N,hollow,hollow,hollow,La,1,0,0
381134.0,MamunHighT2019,CO(g) + 2* -> C* + O*,-1.446343965076835,Ru3Os,C,O,0,hollow,hollow,0,Ru,3,Os,1
396356.0,MamunHighT2019,NO2(g) + 3* -> N* + 2O*,-2.81126357834205,Ga3Pt,N,O,0,hollow,hollow,0,Ga,3,Pt,1
409195.0,MamunHighT2019,NO2(g) + 3* -> N* + 2O*,-13.069171335633882,La3Zn,N,O,0,hollow,hollow,0,La,3,Zn,1
388519.0,MamunHighT2019,CH4(g) + 5* -> C* + 4H*,0.52539767186056,Ni3Ru,C,H,0,hollow,hollow,0,Ni,3,Ru,1
389668.0,MamunHighT2019,C2H2(g) + 4* -> 2C* + 2H*,1.3307984425854895,Pt3Hf,C,H,0,hollow,bridge,0,Pt,3,Hf,1
390089.0,MamunHighT2019,CH3COOH(g) + 8* -> 2C* + 4H* + 2O*,3.582795564034768,Pt3Fe,C,H,O,hollow,bridge,hollow,Pt,3,Fe,1
391011.0,MamunHighT2019,CH3CH2OH(g) + 9* -> 2C* + 6H* + O*,2.400336851098132,Au3V,C,H,O,hollow,hollow,top,Au,3,V,1
395097.0,MamunHighT2019,NH2(g) + 3* -> 2H* + N*,2.0311285773174745,Hg3Ag,H,N,0,top,hollow,0,Hg,3,Ag,1
424367.0,MamunHighT2019,CH4(g) + 5* -> C* + 4H*,1.1098599648695426,Ni3Pt,C,H,0,hollow,hollow,0,Ni,3,Pt,1
378721.0,MamunHighT2019,H2S(g) + 3* -> 2H* + S*,-0.2518995901172047,PbPd,H,S,0,bridge,bridge,0,Pb,1,Pd,1
371591.0,MamunHighT2019,NCH(g) + 3* -> C* + H* + N*,5.271040568502599,PdSn,C,H,N,hollow,bridge,hollow,Pd,1,Sn,1
378848.0,MamunHighT2019,CH3CH2SH(g) + 9* -> 2C* + 6H* + S*,0.2715418552721758,NbPb,C,H,S,bridge,bridge,bridge,Nb,1,Pb,1
394697.0,MamunHighT2019,NCH(g) + 3* -> C* + H* + N*,0.4631482296932745,Hg3Nb,C,H,N,top,top,hollow-tilt,Hg,3,Nb,1
397848.0,MamunHighT2019,CH3CH3(g) + 8* -> 2C* + 6H*,12.107700488973364,In3Tl,C,H,0,hollow,bridge,0,In,3,Tl,1
385535.0,MamunHighT2019,CH* + * -> C* + H*,0.4439168563985731,Ru3Os,C,H,CH,hollow,hollow,hollow,Ru,3,Os,1
364429.0,MamunHighT2019,CH2CH2(g) + 6* -> 2C* + 4H*,0.3875687475025415,PbZr,C,H,0,hollow,bridge,0,Pb,1,Zr,1
395467.0,MamunHighT2019,H2O(g) + 3* -> 2H* + O*,-1.19009531563745,Al3Mo,H,O,0,top,hollow,0,Al,3,Mo,1
416187.0,MamunHighT2019,OCHOH(g) + 5* -> C* + 2H* + 2O*,-8.63364229493368,Ta3In,C,H,O,hollow,hollow,hollow,Ta,3,In,1
373848.0,MamunHighT2019,H2SO4(g) + 7* -> 2H* + 4O* + S*,-15.247036348153417,NbPd,H,O,S,hollow,hollow,hollow,Nb,1,Pd,1
424912.0,MamunHighT2019,NCH(g) + 3* -> C* + H* + N*,9.765853282496778,Co3Sn,C,H,N,top,top,top,Co,3,Sn,1
393921.0,MamunHighT2019,CH3COOH(g) + 8* -> 2C* + 4H* + 2O*,-2.871717749563232,Cd3Nb,C,H,O,hollow-tilt,hollow,top,Cd,3,Nb,1
373715.0,MamunHighT2019,NO2(g) + 3* -> N* + 2O*,-4.297343374937782,SnTc,N,O,0,hollow,hollow,0,Sn,1,Tc,1
367103.0,MamunHighT2019,OCHOH(g) + 5* -> C* + 2H* + 2O*,-4.682149758320747,MoOs,C,H,O,hollow,hollow,hollow,Mo,1,Os,1
424608.0,MamunHighT2019,CH3OH(g) + 6* -> C* + 4H* + O*,-0.7623923628193552,Ni3Ga,C,H,O,hollow,hollow,hollow,Ni,3,Ga,1
